year,exporter_code,importer_code,product_code,value_thousands_usd,quantity,exporter,importer,product,value_million_usd
2006,804,670,100190,21.919,206.59,Ukraine,Saint Vincent and the Grenadines,Wheat,0.021919
2006,804,688,100510,0.013,0.002,Ukraine,Serbia,Maize,1.3e-05
2006,804,699,100110,9957.559,44905.0,Ukraine,India,Wheat,9.957559
2006,804,699,100190,44721.812,324964.145,Ukraine,India,Wheat,44.721812
2006,804,704,100190,6841.572,49559.94,Ukraine,Viet Nam,Wheat,6.841572
2006,804,710,100190,4595.823,44598.228,Ukraine,South Africa,Wheat,4.595823
2006,804,724,100190,32785.577,264318.307,Ukraine,Spain,Wheat,32.785576999999996
2006,804,724,100590,31073.274,288113.213,Ukraine,Spain,Maize,31.073274
2006,804,724,110311,1.071,3.28,Ukraine,Spain,Wheat,0.001071
2006,804,736,100110,3333.614,14850.0,Ukraine,Sudan (...2011),Wheat,3.333614
2006,804,736,100190,1703.759,14850.0,Ukraine,Sudan (...2011),Wheat,1.703759
2006,804,757,100190,4470.755,30699.723,Ukraine,Switzerland,Wheat,4.4707550000000005
2006,804,760,100190,11300.6,90915.898,Ukraine,Syria,Wheat,11.300600000000001
2006,804,760,100590,8639.61,95865.365,Ukraine,Syria,Maize,8.639610000000001
2006,804,784,100190,3367.717,29300.0,Ukraine,United Arab Emirates,Wheat,3.3677170000000003
2006,804,784,110311,0.158,0.138,Ukraine,United Arab Emirates,Wheat,0.000158
2006,804,784,110313,0.032,0.014,Ukraine,United Arab Emirates,Maize,3.2e-05
2006,804,788,100190,39448.592,275592.093,Ukraine,Tunisia,Wheat,39.448592
2006,804,788,100590,13065.74,134841.657,Ukraine,Tunisia,Maize,13.06574
2006,804,792,100190,208.682,1002.6,Ukraine,TÃ¼rkiye,Wheat,0.20868199999999998
2006,804,792,100590,991.2,7701.356,Ukraine,TÃ¼rkiye,Maize,0.9912000000000001
2006,804,792,110311,0.003,0.009,Ukraine,TÃ¼rkiye,Wheat,3e-06
2006,804,795,110313,8.363,22.022,Ukraine,Turkmenistan,Maize,0.008362999999999999
2006,804,800,100110,526.227,2523.08,Ukraine,Uganda,Wheat,0.526227
2006,804,800,100190,3537.313,2173.206,Ukraine,Uganda,Wheat,3.537313
2006,804,818,100110,45994.379,220077.997,Ukraine,Egypt,Wheat,45.994379
2006,804,818,100190,61344.755,483906.111,Ukraine,Egypt,Wheat,61.344755
2006,804,818,100590,397.478,2051.499,Ukraine,Egypt,Maize,0.397478
2006,804,826,100190,30526.427,319057.874,Ukraine,United Kingdom,Wheat,30.526426999999998
2006,804,826,100590,139.726,1583.74,Ukraine,United Kingdom,Maize,0.139726
2006,804,826,110100,2.339,7.718,Ukraine,United Kingdom,Wheat,0.002339
2006,804,826,110311,0.794,1.94,Ukraine,United Kingdom,Wheat,0.000794
2006,804,826,110313,0.259,0.64,Ukraine,United Kingdom,Maize,0.000259
2006,804,834,100190,5157.196,23225.115,Ukraine,United Rep. of Tanzania,Wheat,5.157196
2006,804,842,100190,581.863,5099.546,Ukraine,USA,Wheat,0.581863
2006,804,842,110100,5.469,17.279,Ukraine,USA,Wheat,0.005469
2006,804,842,110220,0.117,0.248,Ukraine,USA,Maize,0.00011700000000000001
2006,804,842,110311,5.515,13.295,Ukraine,USA,Wheat,0.005515
2006,804,842,110313,0.451,1.27,Ukraine,USA,Maize,0.000451
2006,804,854,110100,58.234,145.0,Ukraine,Burkina Faso,Wheat,0.058234
2006,804,860,100190,62.7,132.0,Ukraine,Uzbekistan,Wheat,0.0627
2006,804,887,100110,54807.339,353364.375,Ukraine,Yemen,Wheat,54.807339
2006,804,887,100190,42698.129,324082.222,Ukraine,Yemen,Wheat,42.698129
2007,804,8,100110,1834.368,8157.46,Ukraine,Albania,Wheat,1.834368
2007,804,8,100190,3284.279,4117.483,Ukraine,Albania,Wheat,3.284279
2007,804,8,100590,842.215,4327.258,Ukraine,Albania,Maize,0.842215
2007,804,12,100190,4275.329,19800.0,Ukraine,Algeria,Wheat,4.275329
2007,804,12,100590,1013.932,5955.34,Ukraine,Algeria,Maize,1.013932
2007,804,12,110313,2.46,15.0,Ukraine,Algeria,Maize,0.00246
2007,804,31,100510,118.273,646.3,Ukraine,Azerbaijan,Maize,0.11827299999999999
2007,804,31,100590,109.871,646.3,Ukraine,Azerbaijan,Maize,0.109871
2007,804,31,110100,0.09,0.1,Ukraine,Azerbaijan,Wheat,8.999999999999999e-05
2007,804,31,110812,239.36,572.693,Ukraine,Azerbaijan,Maize,0.23936000000000002
2007,804,36,110311,0.673,1.26,Ukraine,Australia,Wheat,0.0006730000000000001
2007,804,40,110311,1378.724,4528.4,Ukraine,Austria,Wheat,1.3787239999999998
2007,804,50,100190,10052.344,35859.865,Ukraine,Bangladesh,Wheat,10.052344
2007,804,51,100110,1234.707,6129.192,Ukraine,Armenia,Wheat,1.234707
2007,804,51,100190,1313.139,6793.664,Ukraine,Armenia,Wheat,1.3131389999999998
2007,804,51,100510,61.154,120.0,Ukraine,Armenia,Maize,0.061154
2007,804,51,100590,2309.693,8957.746,Ukraine,Armenia,Maize,2.309693
2007,804,51,110311,2.226,5.0,Ukraine,Armenia,Wheat,0.002226
2007,804,51,110313,2.022,5.0,Ukraine,Armenia,Maize,0.002022
2007,804,70,100590,22.151,19.476,Ukraine,Bosnia Herzegovina,Maize,0.022151
2007,804,100,100590,814.596,2889.144,Ukraine,Bulgaria,Maize,0.814596
2007,804,112,100190,99.554,247.539,Ukraine,Belarus,Wheat,0.099554
2007,804,112,100510,4799.994,4570.065,Ukraine,Belarus,Maize,4.799994
2007,804,112,100590,33088.596,184283.315,Ukraine,Belarus,Maize,33.088595999999995
2007,804,112,110220,1.185,5.0,Ukraine,Belarus,Maize,0.001185
2007,804,112,110311,159.813,449.8,Ukraine,Belarus,Wheat,0.15981299999999998
2007,804,112,110313,716.664,1858.819,Ukraine,Belarus,Maize,0.716664
2007,804,112,110812,1032.383,2582.0,Ukraine,Belarus,Maize,1.032383
2007,804,124,110100,0.729,2.0,Ukraine,Canada,Wheat,0.0007289999999999999
2007,804,124,110311,3.226,6.67,Ukraine,Canada,Wheat,0.003226
2007,804,124,110313,0.116,0.36,Ukraine,Canada,Maize,0.000116
2007,804,191,100590,1.469,0.537,Ukraine,Croatia,Maize,0.001469
2007,804,196,100590,2047.626,9231.759,Ukraine,Cyprus,Maize,2.047626
2007,804,203,110100,8.528,20.0,Ukraine,Czechia,Wheat,0.008528
2007,804,203,110311,5.645,23.764,Ukraine,Czechia,Wheat,0.005645
2007,804,208,110900,0.031,0.023,Ukraine,Denmark,Wheat,3.1e-05
2007,804,233,100590,314.688,1670.74,Ukraine,Estonia,Maize,0.31468799999999997
2007,804,251,100510,37.058,20.0,Ukraine,France,Maize,0.037058
2007,804,268,100190,22.779,40.0,Ukraine,Georgia,Wheat,0.022779
2007,804,268,100590,5208.177,27107.564,Ukraine,Georgia,Maize,5.208177
2007,804,268,110100,9196.729,28242.778,Ukraine,Georgia,Wheat,9.196729
2007,804,268,110311,126.607,308.417,Ukraine,Georgia,Wheat,0.126607
2007,804,268,110900,0.203,0.2,Ukraine,Georgia,Wheat,0.000203
2007,804,276,110220,0.216,0.5,Ukraine,Germany,Maize,0.000216
2007,804,276,110311,14.97,30.914,Ukraine,Germany,Wheat,0.01497
2007,804,276,110313,2.058,3.786,Ukraine,Germany,Maize,0.002058
2007,804,300,100190,2746.772,11633.361,Ukraine,Greece,Wheat,2.746772
2007,804,300,100590,845.725,3971.52,Ukraine,Greece,Maize,0.8457250000000001
2007,804,300,110311,1.71,2.019,Ukraine,Greece,Wheat,0.00171
2007,804,348,100190,55.21,374.27,Ukraine,Hungary,Wheat,0.05521
2007,804,348,100590,1144.197,5904.18,Ukraine,Hungary,Maize,1.144197
2007,804,360,100190,789.129,1992.75,Ukraine,Indonesia,Wheat,0.789129
2007,804,364,100590,10881.336,58389.135,Ukraine,Iran,Maize,10.881336
2007,804,376,100190,26084.967,266729.691,Ukraine,Israel,Wheat,26.084967
2007,804,376,110100,3.7,7.0,Ukraine,Israel,Wheat,0.0037
2007,804,380,100190,11403.859,22518.145,Ukraine,Italy,Wheat,11.403859
2007,804,398,110313,15.226,33.75,Ukraine,Kazakhstan,Maize,0.015226000000000002
2007,804,400,100110,27349.735,88800.144,Ukraine,Jordan,Wheat,27.349735
2007,804,404,100190,25989.513,133712.653,Ukraine,Kenya,Wheat,25.989513
2007,804,417,110100,56.304,136.0,Ukraine,Kyrgyzstan,Wheat,0.056304
2007,804,417,110313,1.262,3.99,Ukraine,Kyrgyzstan,Maize,0.001262
2007,804,422,100110,1164.227,4750.0,Ukraine,Lebanon,Wheat,1.1642270000000001
2007,804,422,100190,988.95,4750.0,Ukraine,Lebanon,Wheat,0.98895
2007,804,422,100590,3794.455,22721.29,Ukraine,Lebanon,Maize,3.794455
2007,804,422,110812,137.484,260.98,Ukraine,Lebanon,Maize,0.137484
2007,804,428,100590,24.449,120.0,Ukraine,Latvia,Maize,0.024449000000000002
2007,804,434,100190,634.728,816.642,Ukraine,Libya,Wheat,0.634728
2007,804,434,100590,513.294,24181.699,Ukraine,Libya,Maize,0.513294
2007,804,440,100590,1410.076,7349.074,Ukraine,Lithuania,Maize,1.410076
2007,804,454,100110,2836.956,9103.0,Ukraine,Malawi,Wheat,2.8369560000000003
2007,804,470,110100,0.135,0.15,Ukraine,Malta,Wheat,0.000135
2007,804,478,100190,3087.359,17548.0,Ukraine,Mauritania,Wheat,3.0873589999999997
2007,804,498,100190,330.646,743.5,Ukraine,Rep. of Moldova,Wheat,0.330646
2007,804,498,100510,52.522,28.023,Ukraine,Rep. of Moldova,Maize,0.052522
2007,804,498,100590,1581.31,11857.1,Ukraine,Rep. of Moldova,Maize,1.58131
2007,804,498,110100,17574.081,56817.375,Ukraine,Rep. of Moldova,Wheat,17.574081
2007,804,498,110220,34.023,132.28,Ukraine,Rep. of Moldova,Maize,0.034023000000000005
2007,804,498,110311,425.992,1243.294,Ukraine,Rep. of Moldova,Wheat,0.42599200000000004
2007,804,498,110313,64.385,199.218,Ukraine,Rep. of Moldova,Maize,0.06438500000000001
2007,804,498,110812,135.845,252.0,Ukraine,Rep. of Moldova,Maize,0.135845
2007,804,499,100510,0.254,0.25,Ukraine,Montenegro,Maize,0.000254
2007,804,504,100190,690.435,3480.602,Ukraine,Morocco,Wheat,0.6904349999999999
2007,804,512,100110,25.033,9.2,Ukraine,Oman,Wheat,0.025033
2007,804,528,100590,956.07,4549.255,Ukraine,Netherlands,Maize,0.9560700000000001
2007,804,586,100190,29946.298,65249.0,Ukraine,Pakistan,Wheat,29.946298
2007,804,604,100110,3558.873,19777.02,Ukraine,Peru,Wheat,3.558873
2007,804,616,110100,7.679,21.0,Ukraine,Poland,Wheat,0.007679
2007,804,642,100510,42.869,38.0,Ukraine,Romania,Maize,0.042869
2007,804,642,110100,7.04,22.0,Ukraine,Romania,Wheat,0.00704
2007,804,643,100190,120.486,313.9,Ukraine,Russian Federation,Wheat,0.12048600000000001
2007,804,643,100510,1355.445,2288.317,Ukraine,Russian Federation,Maize,1.355445
2007,804,643,100590,9521.351,52474.938,Ukraine,Russian Federation,Maize,9.521351000000001
2007,804,643,110220,111.096,628.964,Ukraine,Russian Federation,Maize,0.111096
2007,804,643,110313,5979.207,20174.008,Ukraine,Russian Federation,Maize,5.979207000000001
2007,804,643,110812,2891.58,7149.405,Ukraine,Russian Federation,Maize,2.89158
2007,804,688,100510,0.01,0.003,Ukraine,Serbia,Maize,1e-05
2007,804,688,110812,220.699,525.75,Ukraine,Serbia,Maize,0.220699
2007,804,699,100190,72931.789,262349.992,Ukraine,India,Wheat,72.93178900000001
2007,804,703,100590,3.279,4.0,Ukraine,Slovakia,Maize,0.003279
2007,804,704,110100,303.88,200.0,Ukraine,Viet Nam,Wheat,0.30388
2007,804,705,110812,200.942,478.629,Ukraine,Slovenia,Maize,0.200942
2007,804,724,100190,27825.2,157262.046,Ukraine,Spain,Wheat,27.825200000000002
2007,804,724,100590,9777.817,48155.673,Ukraine,Spain,Maize,9.777816999999999
2007,804,724,110311,3.514,6.722,Ukraine,Spain,Wheat,0.0035139999999999998
2007,804,724,110812,0.059,0.001,Ukraine,Spain,Maize,5.9e-05
2007,804,760,100190,2383.92,12600.0,Ukraine,Syria,Wheat,2.3839200000000003
2007,804,760,110812,12.939,25.925,Ukraine,Syria,Maize,0.012939
2007,804,764,110100,1.194,0.1,Ukraine,Thailand,Wheat,0.001194
2007,804,784,110100,789.768,520.0,Ukraine,United Arab Emirates,Wheat,0.789768
2007,804,784,110311,1.741,2.198,Ukraine,United Arab Emirates,Wheat,0.0017410000000000001
2007,804,788,100190,21944.082,111518.571,Ukraine,Tunisia,Wheat,21.944081999999998
2007,804,788,100590,3442.799,19499.828,Ukraine,Tunisia,Maize,3.442799
2007,804,792,100190,5682.225,28069.969,Ukraine,TÃ¼rkiye,Wheat,5.682225000000001
2007,804,792,100590,48373.612,241613.866,Ukraine,TÃ¼rkiye,Maize,48.373612
2007,804,792,110812,17.356,1.046,Ukraine,TÃ¼rkiye,Maize,0.017356000000000003
2007,804,795,110313,4.437,9.0,Ukraine,Turkmenistan,Maize,0.004437
2007,804,800,100110,632.5,2500.0,Ukraine,Uganda,Wheat,0.6325
2007,804,800,100190,1500.0,7572.777,Ukraine,Uganda,Wheat,1.5
2007,804,818,100110,51068.852,199289.609,Ukraine,Egypt,Wheat,51.068852
2007,804,818,100190,31857.5,179742.175,Ukraine,Egypt,Wheat,31.8575
2007,804,818,100590,34080.417,195791.133,Ukraine,Egypt,Maize,34.080417000000004
2007,804,826,100190,697.246,3616.194,Ukraine,United Kingdom,Wheat,0.697246
2007,804,826,100590,573.503,2799.7,Ukraine,United Kingdom,Maize,0.5735030000000001
2007,804,826,110100,0.349,0.6,Ukraine,United Kingdom,Wheat,0.00034899999999999997
2007,804,826,110311,1.132,2.712,Ukraine,United Kingdom,Wheat,0.001132
2007,804,834,100190,42505.703,143559.534,Ukraine,United Rep. of Tanzania,Wheat,42.505703000000004
2007,804,842,100190,2243.174,11871.871,Ukraine,USA,Wheat,2.243174
2007,804,842,110100,3.008,9.0,Ukraine,USA,Wheat,0.003008
2007,804,842,110311,5.836,12.096,Ukraine,USA,Wheat,0.005836
2007,804,842,110313,0.185,0.24,Ukraine,USA,Maize,0.000185
2007,804,860,100190,57.935,115.87,Ukraine,Uzbekistan,Wheat,0.057935
2007,804,860,100510,149.42,180.0,Ukraine,Uzbekistan,Maize,0.14942
2007,804,860,110100,157.954,506.25,Ukraine,Uzbekistan,Wheat,0.157954
2007,804,860,110311,18.862,65.175,Ukraine,Uzbekistan,Wheat,0.018861999999999997
2007,804,887,100110,17870.039,74167.501,Ukraine,Yemen,Wheat,17.870039000000002
2007,804,887,100190,7143.712,37578.575,Ukraine,Yemen,Wheat,7.143712000000001
2008,804,4,100110,417.03,1976.5,Ukraine,Afghanistan,Wheat,0.41702999999999996
2008,804,4,100190,7245.22,26361.63,Ukraine,Afghanistan,Wheat,7.245220000000001
2008,804,4,110100,11148.613,29850.724,Ukraine,Afghanistan,Wheat,11.148613
2008,804,8,100190,7163.542,16724.94,Ukraine,Albania,Wheat,7.1635420000000005
2008,804,8,100590,4897.65,16740.727,Ukraine,Albania,Maize,4.89765
2008,804,8,110100,20.736,41.04,Ukraine,Albania,Wheat,0.020736
2008,804,12,100110,2632.531,10892.047,Ukraine,Algeria,Wheat,2.6325309999999997
2008,804,12,100190,22023.086,112108.547,Ukraine,Algeria,Wheat,22.023086
2008,804,12,100590,11543.978,61779.307,Ukraine,Algeria,Maize,11.543978
2008,804,28,110100,0.019,0.02,Ukraine,Antigua and Barbuda,Wheat,1.9e-05
2008,804,31,100110,763.958,2459.857,Ukraine,Azerbaijan,Wheat,0.7639579999999999
2008,804,31,100190,29289.786,116539.843,Ukraine,Azerbaijan,Wheat,29.289786
2008,804,31,100590,10107.967,44991.437,Ukraine,Azerbaijan,Maize,10.107967
2008,804,31,110100,12104.3,27590.962,Ukraine,Azerbaijan,Wheat,12.104299999999999
2008,804,31,110311,0.007,0.005,Ukraine,Azerbaijan,Wheat,7e-06
2008,804,31,110812,299.16,528.0,Ukraine,Azerbaijan,Maize,0.29916000000000004
2008,804,36,110311,0.38,0.168,Ukraine,Australia,Wheat,0.00038
2008,804,36,110313,0.25,0.106,Ukraine,Australia,Maize,0.00025
2008,804,40,100190,2543.9,11134.048,Ukraine,Austria,Wheat,2.5439000000000003
2008,804,40,100590,197.07,1576.1,Ukraine,Austria,Maize,0.19707
2008,804,40,110100,420.64,999.05,Ukraine,Austria,Wheat,0.42064
2008,804,40,110311,3337.94,9834.4,Ukraine,Austria,Wheat,3.33794
2008,804,44,110100,0.02,0.02,Ukraine,Bahamas,Wheat,2e-05
2008,804,50,100190,35440.457,159163.437,Ukraine,Bangladesh,Wheat,35.440457
2008,804,51,100110,2883.109,10367.87,Ukraine,Armenia,Wheat,2.883109
2008,804,51,100190,2879.35,8010.825,Ukraine,Armenia,Wheat,2.87935
2008,804,51,100510,152.242,447.77,Ukraine,Armenia,Maize,0.152242
2008,804,51,100590,4417.78,14891.275,Ukraine,Armenia,Maize,4.41778
2008,804,51,110100,2458.736,5313.476,Ukraine,Armenia,Wheat,2.458736
2008,804,51,110311,4.179,9.847,Ukraine,Armenia,Wheat,0.004179
2008,804,51,110313,5.693,10.078,Ukraine,Armenia,Maize,0.005692999999999999
2008,804,56,100190,3510.771,17345.217,Ukraine,Belgium,Wheat,3.510771
2008,804,70,100110,5.185,0.047,Ukraine,Bosnia Herzegovina,Wheat,0.0051849999999999995
2008,804,70,100590,7.961,5.163,Ukraine,Bosnia Herzegovina,Maize,0.007961000000000001
2008,804,84,110311,0.003,0.005,Ukraine,Belize,Wheat,3e-06
2008,804,92,110100,0.17,0.201,Ukraine,Br. Virgin Isds,Wheat,0.00017
2008,804,92,110311,0.01,0.011,Ukraine,Br. Virgin Isds,Wheat,1e-05
2008,804,100,100590,16552.522,51234.444,Ukraine,Bulgaria,Maize,16.552522
2008,804,100,110100,0.14,0.17,Ukraine,Bulgaria,Wheat,0.00014000000000000001
2008,804,112,100110,470.71,1518.2,Ukraine,Belarus,Wheat,0.47070999999999996
2008,804,112,100190,13091.635,55453.679,Ukraine,Belarus,Wheat,13.091635
2008,804,112,100510,6484.849,2969.224,Ukraine,Belarus,Maize,6.4848490000000005
2008,804,112,100590,40484.004,181130.237,Ukraine,Belarus,Maize,40.484004
2008,804,112,110100,104.146,194.739,Ukraine,Belarus,Wheat,0.104146
2008,804,112,110311,691.268,1324.504,Ukraine,Belarus,Wheat,0.691268
2008,804,112,110313,1293.465,2862.383,Ukraine,Belarus,Maize,1.2934649999999999
2008,804,112,110812,1609.335,2645.737,Ukraine,Belarus,Maize,1.609335
2008,804,116,110100,0.33,0.39,Ukraine,Cambodia,Wheat,0.00033
2008,804,116,110311,0.52,0.726,Ukraine,Cambodia,Wheat,0.0005200000000000001
2008,804,124,100110,0.118,0.161,Ukraine,Canada,Wheat,0.000118
2008,804,124,110100,2.66,4.051,Ukraine,Canada,Wheat,0.00266
2008,804,124,110311,4.27,7.029,Ukraine,Canada,Wheat,0.0042699999999999995
2008,804,124,110313,0.2,0.268,Ukraine,Canada,Maize,0.0002
2008,804,140,110100,111.41,217.7,Ukraine,Central African Rep.,Wheat,0.11141
2008,804,144,100190,4904.904,21151.084,Ukraine,Sri Lanka,Wheat,4.904904
2008,804,144,110100,93.191,222.552,Ukraine,Sri Lanka,Wheat,0.093191
2008,804,174,110100,0.1,0.1,Ukraine,Comoros,Wheat,0.0001
2008,804,174,110311,0.01,0.01,Ukraine,Comoros,Wheat,1e-05
2008,804,196,100190,1597.231,5522.776,Ukraine,Cyprus,Wheat,1.597231
2008,804,196,100590,18178.234,78786.263,Ukraine,Cyprus,Maize,18.178234
2008,804,196,110100,0.57,0.52,Ukraine,Cyprus,Wheat,0.00057
2008,804,196,110311,0.497,0.99,Ukraine,Cyprus,Wheat,0.000497
2008,804,208,100190,692.682,2847.45,Ukraine,Denmark,Wheat,0.692682
2008,804,208,100590,980.149,2990.32,Ukraine,Denmark,Maize,0.980149
2008,804,208,110100,0.03,0.03,Ukraine,Denmark,Wheat,2.9999999999999997e-05
2008,804,214,110100,0.055,0.055,Ukraine,Dominican Rep.,Wheat,5.5e-05
2008,804,231,100110,28060.186,78469.7,Ukraine,Ethiopia,Wheat,28.060186
2008,804,231,100190,8832.01,33969.712,Ukraine,Ethiopia,Wheat,8.83201
2008,804,231,110100,220.997,440.0,Ukraine,Ethiopia,Wheat,0.22099700000000003
2008,804,232,100190,2584.97,17233.3,Ukraine,Eritrea,Wheat,2.5849699999999998
2008,804,233,100190,366.215,2051.56,Ukraine,Estonia,Wheat,0.36621499999999996
2008,804,233,100510,16.152,73.44,Ukraine,Estonia,Maize,0.016152
2008,804,233,100590,4454.657,19251.416,Ukraine,Estonia,Maize,4.454657
2008,804,251,100510,1.777,0.143,Ukraine,France,Maize,0.001777
2008,804,251,100590,0.92,0.123,Ukraine,France,Maize,0.00092
2008,804,251,110100,0.2,0.602,Ukraine,France,Wheat,0.0002
2008,804,262,100190,6532.23,44500.0,Ukraine,Djibouti,Wheat,6.532229999999999
2008,804,262,110100,680.97,1562.0,Ukraine,Djibouti,Wheat,0.6809700000000001
2008,804,268,100110,2267.827,6137.98,Ukraine,Georgia,Wheat,2.267827
2008,804,268,100190,7869.773,27116.111,Ukraine,Georgia,Wheat,7.869773
2008,804,268,100510,9.31,1.77,Ukraine,Georgia,Maize,0.00931
2008,804,268,100590,3514.306,27871.629,Ukraine,Georgia,Maize,3.514306
2008,804,268,110100,32126.384,69682.902,Ukraine,Georgia,Wheat,32.126384
2008,804,268,110220,2.98,0.608,Ukraine,Georgia,Maize,0.00298
2008,804,268,110311,277.048,558.615,Ukraine,Georgia,Wheat,0.277048
2008,804,268,110313,0.083,0.108,Ukraine,Georgia,Maize,8.3e-05
2008,804,268,110812,8.242,3.408,Ukraine,Georgia,Maize,0.008242000000000001
2008,804,275,100190,454.53,1803.243,Ukraine,State of Palestine,Wheat,0.45453
2008,804,275,110100,7.18,21.75,Ukraine,State of Palestine,Wheat,0.00718
2008,804,275,110311,12.276,21.848,Ukraine,State of Palestine,Wheat,0.012276
2008,804,276,100190,148.419,267.4,Ukraine,Germany,Wheat,0.14841900000000002
2008,804,276,110100,0.54,1.096,Ukraine,Germany,Wheat,0.00054
2008,804,276,110311,21.766,36.082,Ukraine,Germany,Wheat,0.021765999999999997
2008,804,276,110313,1.921,2.147,Ukraine,Germany,Maize,0.001921
2008,804,276,110811,45.356,40.0,Ukraine,Germany,Wheat,0.045356
2008,804,300,100190,29072.091,101320.167,Ukraine,Greece,Wheat,29.072091
2008,804,300,100590,91524.524,298888.297,Ukraine,Greece,Maize,91.524524
2008,804,300,110100,0.36,0.275,Ukraine,Greece,Wheat,0.00035999999999999997
2008,804,300,110311,3.208,5.99,Ukraine,Greece,Wheat,0.0032080000000000003
2008,804,324,110100,0.529,2.5,Ukraine,Guinea,Wheat,0.0005290000000000001
2008,804,348,100190,2135.28,10676.762,Ukraine,Hungary,Wheat,2.1352800000000003
2008,804,348,100510,1.52,0.625,Ukraine,Hungary,Maize,0.00152
2008,804,348,100590,2726.315,10402.475,Ukraine,Hungary,Maize,2.726315
2008,804,360,100190,2485.63,11353.56,Ukraine,Indonesia,Wheat,2.48563
2008,804,360,110100,468.028,1029.342,Ukraine,Indonesia,Wheat,0.468028
2008,804,364,100190,16558.28,80234.156,Ukraine,Iran,Wheat,16.55828
2008,804,364,100590,9518.55,84208.804,Ukraine,Iran,Maize,9.51855
2008,804,364,110100,61.28,202.5,Ukraine,Iran,Wheat,0.06128
2008,804,368,100190,1289.46,7202.076,Ukraine,Iraq,Wheat,1.28946
2008,804,368,110100,1399.65,3257.8,Ukraine,Iraq,Wheat,1.39965
2008,804,372,100190,1824.38,4957.701,Ukraine,Ireland,Wheat,1.8243800000000001
2008,804,376,100190,145919.02,635502.212,Ukraine,Israel,Wheat,145.91902
2008,804,376,100590,3370.035,28693.933,Ukraine,Israel,Maize,3.3700349999999997
2008,804,376,110100,2027.563,4779.926,Ukraine,Israel,Wheat,2.0275630000000002
2008,804,376,110220,4.0,9.0,Ukraine,Israel,Maize,0.004
2008,804,376,110311,174.266,488.661,Ukraine,Israel,Wheat,0.174266
2008,804,376,110313,23.485,2.619,Ukraine,Israel,Maize,0.023485
2008,804,380,100110,14.413,20.4,Ukraine,Italy,Wheat,0.014413
2008,804,380,100190,95415.649,339430.628,Ukraine,Italy,Wheat,95.415649
2008,804,380,100590,63165.538,217917.325,Ukraine,Italy,Maize,63.165538
2008,804,398,100510,303.276,112.623,Ukraine,Kazakhstan,Maize,0.303276
2008,804,398,100590,430.61,2806.044,Ukraine,Kazakhstan,Maize,0.43061
2008,804,398,110220,2.709,10.035,Ukraine,Kazakhstan,Maize,0.002709
2008,804,398,110313,153.893,329.195,Ukraine,Kazakhstan,Maize,0.153893
